nombre,tipo,telefono,rating_actual,reviews_count,reviews_4_estrellas,rating_potencial,impacto_estimado,top_topic_1,top_topic_2,top_topic_3,mensaje,url_gmb,place_id,address,enviado,respondio,agendo_call,hizo_call,trial,notas
Border Teatro,bares,+5491152366183,4.7,667,133,4.8,+0%,floor (66),artwork (51),fauteuil (19),"Hola, analicé tus 667 reviews con IA:

Lo que más destacan de Border Teatro:
→ 66 floor ⭐
→ 51 artwork
→ 19 fauteuil

Tenés 130+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.7★ a 4.8★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.border.com.ar/,ChIJ_4V7z461vJURZbXTZBlZ6rc,"Godoy Cruz 1838, C1414CYN Cdad. Autónoma de Buenos Aires",False,,,,,
The Coffee Store,cafeterias,+5491148076024,4.2,661,132,4.6000000000000005,+45%,environment (39),salad (15),snack (14),"Hola, analicé tus 661 reviews con IA:

Lo que más destacan de The Coffee Store:
→ 39 environment ⭐
→ 15 salad
→ 14 snack

Tenés 130+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://thecoffeestore.com/,ChIJDVrLZH-1vJURq8FJ3lrzESY,"Av. Sta. Fe 3786, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
Casa Brandon,bares,+5491148580610,4.7,661,132,4.8,+0%,space (62),cultural (26),stage production (18),"Hola, analicé tus 661 reviews con IA:

Lo que más destacan de Casa Brandon:
→ 62 space ⭐
→ 26 cultural
→ 18 stage production

Tenés 130+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.7★ a 4.8★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.brandon.org.ar/,ChIJ9VBVXHLKvJURjWmn7Gdhuy0,"Luis María Drago 236, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
La Barraca,bares,+5491121092661,4.7,657,131,4.8,+0%,precio (70),cerveza (32),social club buena birra (21),"Hola, analicé tus 657 reviews con IA:

Lo que más destacan de La Barraca:
→ 70 precio ⭐
→ 32 cerveza
→ 21 social club buena birra

Tenés 130+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.7★ a 4.8★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.instagram.com/labarracaok/,ChIJW5qNUn21vJURhaln7TQBpVU,"C1425AUN, José Andrés Pacheco de Melo 3074, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
Pizzeria San Antonio Colegiales,cafeterias,+5491145544227,4.2,641,128,4.6000000000000005,+45%,empanadas (54),mozzarella (22),provolone (19),"Hola, analicé tus 641 reviews con IA:

Lo que más destacan de Pizzeria San Antonio Colegiales:
→ 54 empanadas ⭐
→ 22 mozzarella
→ 19 provolone

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJDZHBOei1vJURqnKnA3M9xDU,"Av. Federico Lacroze 3217, C1426CQF Cdad. Autónoma de Buenos Aires",False,,,,,
Café Martínez,cafeterias,+5491147821204,4.1,641,128,4.5,+44%,breakfast (41),wealth (20),precio (20),"Hola, analicé tus 641 reviews con IA:

Lo que más destacan de Café Martínez:
→ 41 breakfast ⭐
→ 20 wealth
→ 20 precio

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.1★ a 4.2★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.cafemartinez.com/,ChIJeaeJvNC1vJURFNec3odqh38,"Virrey del Pino 2765, C1426EGX Cdad. Autónoma de Buenos Aires",False,,,,,
Amitié Cafeteria Sin Gluten,cafeterias,+5491171090895,4.6,632,126,4.8,+19%,pudding (66),gluten free (60),chipa (57),"Hola, analicé tus 632 reviews con IA:

Lo que más destacan de Amitié Cafeteria Sin Gluten:
→ 66 pudding ⭐
→ 60 gluten free
→ 57 chipa

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.6★ a 4.7★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJoxdAGQvLvJURFBBo_cn841U,"Honduras 4153, C1180 Cdad. Autónoma de Buenos Aires",False,,,,,
Waffles Coffee,cafeterias,+5491164303573,4.4,625,125,4.6000000000000005,+20%,empanadas (129),venezuelan (53),arepas (32),"Hola, analicé tus 625 reviews con IA:

Lo que más destacan de Waffles Coffee:
→ 129 empanadas ⭐
→ 53 venezuelan
→ 32 arepas

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.4★ a 4.5★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJsVwycYO1vJURAiiovtrj54M,"Thames 2490 1425, C1425 FIJ, Cdad. Autónoma de Buenos Aires",False,,,,,
Bar PUNTO MONA,bares,+5491148549292,4.5,616,123,4.7,+44%,setting (39),letter (22),DJ (22),"Hola, analicé tus 616 reviews con IA:

Lo que más destacan de Bar PUNTO MONA:
→ 39 setting ⭐
→ 22 letter
→ 22 DJ

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.puntomona.com/,ChIJ8bNCaRu1vJUR7KhKyTTnkck,"Fraga 93, C1427 Cdad. Autónoma de Buenos Aires",False,,,,,
Snailey Walker,bares,+5491152612180,4.4,613,122,4.6000000000000005,+20%,whiskey (52),setting (35),letter (30),"Hola, analicé tus 613 reviews con IA:

Lo que más destacan de Snailey Walker:
→ 52 whiskey ⭐
→ 35 setting
→ 30 letter

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.4★ a 4.5★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://snaileywalker.com/,ChIJJ6wjyVS1vJURfHd9dC-VrN4,"Honduras 5618, C1414BNF Cdad. Autónoma de Buenos Aires",False,,,,,
The Coffee Store Urquiza,cafeterias,+5491134709463,4.4,608,121,4.6000000000000005,+20%,brunch (76),toast (29),patio (27),"Hola, analicé tus 608 reviews con IA:

Lo que más destacan de The Coffee Store Urquiza:
→ 76 brunch ⭐
→ 29 toast
→ 27 patio

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.4★ a 4.5★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://thecoffeestore.com/,ChIJw-64bfG3vJURTNqhrKTiCpY,"Av. de los Incas 4544, C1427DNX Cdad. Autónoma de Buenos Aires",False,,,,,
Pastelería El Progreso,cafeterias,+5491148241595,4.3,601,120,4.7,+44%,medialunas (25),sándwich de miga (22),bill (20),"Hola, analicé tus 601 reviews con IA:

Lo que más destacan de Pastelería El Progreso:
→ 25 medialunas ⭐
→ 22 sándwich de miga
→ 20 bill

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.pasteleriaelprogreso.com/,ChIJu3VAKYXKvJURvu_BfkOvzBs,"Av. Sta. Fe 2820, C1425BGQ Cdad. Autónoma de Buenos Aires, Argentina",False,,,,,
Ninina,cafeterias,+5491125387595,4.5,601,120,4.7,+44%,mug (67),latte (44),cortado (41),"Hola, analicé tus 601 reviews con IA:

Lo que más destacan de Ninina:
→ 67 mug ⭐
→ 44 latte
→ 41 cortado

Tenés 120+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.ninina.com/,ChIJJR6JNgC1vJURV6KLrekPaXM,"El Solar Shopping, Av. Luis María Campos 901, C1426 Cdad. Autónoma de Buenos Aires",False,,,,,
Bryant,cafeterias,+5491147748411,4.2,598,119,4.6000000000000005,+45%,brunch (69),table (66),fruit (21),"Hola, analicé tus 598 reviews con IA:

Lo que más destacan de Bryant:
→ 69 brunch ⭐
→ 66 table
→ 21 fruit

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJmRjLQza1vJURWl8tFJs1rHQ,"Soldado de la Independencia 1002, C1426 BTN, Cdad. Autónoma de Buenos Aires",False,,,,,
The Coffee Store,cafeterias,+5491135076039,4.2,597,119,4.6000000000000005,+45%,lunch (48),croissant (26),wealth (24),"Hola, analicé tus 597 reviews con IA:

Lo que más destacan de The Coffee Store:
→ 48 lunch ⭐
→ 26 croissant
→ 24 wealth

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJPU8pEqa1vJURUHWJB5ErmZk,"Av. Juramento 1995, C1428 Cdad. Autónoma de Buenos Aires",False,,,,,
EN BORGES BAR,bares,+5491130658443,4.0,592,118,4.4,+44%,table (40),precio (38),environment (20),"Hola, analicé tus 592 reviews con IA:

Lo que más destacan de EN BORGES BAR:
→ 40 table ⭐
→ 38 precio
→ 20 environment

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4★ a 4.1★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.instagram.com/enborgesbar,ChIJLe5QiYi1vJURrrqlxVpIQlk,"Jorge Luis Borges 1637, C1414DGA Cuidad de Buenos Aires, Cdad. Autónoma de Buenos Aires",False,,,,,
Vittoriano Café,cafeterias,+5491148559712,4.2,588,117,4.6000000000000005,+45%,precio (36),table (33),wealth (24),"Hola, analicé tus 588 reviews con IA:

Lo que más destacan de Vittoriano Café:
→ 36 precio ⭐
→ 33 table
→ 24 wealth

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.facebook.com/vittorianocafe/,ChIJuboP2w3KvJURSXA3OljOmGY,"Cnel. Apolinario Figueroa 300, C1414EDF Cdad. Autónoma de Buenos Aires",False,,,,,
Vittoriano Café,bares,+5491148559712,4.2,588,117,4.6000000000000005,+45%,precio (36),table (33),wealth (24),"Hola, analicé tus 588 reviews con IA:

Lo que más destacan de Vittoriano Café:
→ 36 precio ⭐
→ 33 table
→ 24 wealth

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.facebook.com/vittorianocafe/,ChIJuboP2w3KvJURSXA3OljOmGY,"Cnel. Apolinario Figueroa 300, C1414EDF Cdad. Autónoma de Buenos Aires",False,,,,,
Un Altra Volta,cafeterias,+5491148065469,4.2,581,116,4.6000000000000005,+45%,table (25),wealth (23),precio (23),"Hola, analicé tus 581 reviews con IA:

Lo que más destacan de Un Altra Volta:
→ 25 table ⭐
→ 23 wealth
→ 23 precio

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJmZs2JmO1vJURwp-0k_0W60A,"Av. Cnel. Díaz 2614, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
Guber Patisserie,cafeterias,+5491148077415,4.3,572,114,4.7,+44%,table (63),bill (39),cafe con leche (30),"Hola, analicé tus 572 reviews con IA:

Lo que más destacan de Guber Patisserie:
→ 63 table ⭐
→ 39 bill
→ 30 cafe con leche

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.guberpatisserie.com.ar/,ChIJjflD0lvLvJUR4UBgvQ_I8pI,"Av. Gral. Las Heras 2429, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
Caversaschi & Co.,cafeterias,+5491172303460,4.5,563,112,4.7,+44%,chipa (70),filling (50),wealth (40),"Hola, analicé tus 563 reviews con IA:

Lo que más destacan de Caversaschi & Co.:
→ 70 chipa ⭐
→ 50 filling
→ 40 wealth

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.instagram.com/caversaschico/?hl=es,ChIJG86aiua1vJURRGDvd0c2tfg,"Nicaragua 5510, B1414 Cdad. Autónoma de Buenos Aires",False,,,,,
La Birreria Villa Crespo,bares,+5491123972078,4.3,562,112,4.7,+44%,francisco franco (28),potatoes (27),waves (14),"Hola, analicé tus 562 reviews con IA:

Lo que más destacan de La Birreria Villa Crespo:
→ 28 francisco franco ⭐
→ 27 potatoes
→ 14 waves

Tenés 110+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.labirreria.com.ar/,ChIJlxrGUK7LvJURouyTMSp-vQ0,"Vera 601, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
